84, 88
133, 299
55, 101
231, 292
151, 288
136, 193
208, 167
353, 81
258, 332
215, 31
282, 15
67, 72
201, 289
211, 215
91, 55
52, 311
0, 235
318, 191
279, 50
189, 274
288, 96
240, 63
160, 79
39, 276
54, 28
112, 329
237, 301
282, 336
335, 62
92, 296
290, 79
114, 7
337, 98
5, 268
90, 301
308, 347
327, 34
92, 335
249, 239
15, 222
92, 80
50, 109
93, 30
74, 73
197, 286
266, 353
326, 233
204, 38
257, 263
120, 204
32, 47
181, 55
238, 112
212, 351
106, 195
153, 28
55, 58
176, 8
26, 98
40, 163
0, 135
195, 166
217, 95
27, 283
335, 52
330, 84
37, 77
97, 228
190, 296
66, 182
330, 48
62, 2
148, 204
161, 31
92, 335
313, 27
358, 140
330, 245
147, 128
46, 38
85, 235
36, 22
60, 36
227, 66
355, 161
41, 142
223, 12
55, 172
104, 34
324, 193
82, 100
339, 171
112, 43
227, 209
265, 107
210, 277
302, 207
225, 60
108, 177
296, 262
113, 201
261, 112
123, 332
224, 64
307, 243
101, 207
355, 315
47, 34
225, 102
110, 154
59, 10
336, 273
150, 100
259, 235
341, 6
16, 315
154, 183
97, 305
106, 15
229, 261
8, 188
152, 231
318, 107
73, 305
209, 334
74, 291
125, 353
97, 54
253, 100
311, 268
91, 305
83, 282
111, 258
253, 11
80, 230
274, 319
144, 62
38, 20
93, 233
4, 177
227, 320
161, 3
142, 176
131, 35
104, 12
284, 68
338, 346
283, 202
192, 302
202, 55
232, 25
279, 315
202, 159
75, 308
1, 210
239, 132
172, 223
165, 170
216, 182
22, 350
285, 44
333, 162
291, 265
45, 2
352, 285
192, 320
281, 163
44, 317
318, 84
125, 123
249, 119
185, 88
109, 171
346, 171
163, 116
128, 124
129, 204
265, 269
48, 244
174, 186
81, 289
331, 12
168, 42
64, 58
48, 129
355, 86
134, 167
220, 185
250, 282
244, 187
23, 319
226, 62
319, 351
302, 331
329, 300
237, 121
33, 168
47, 40
75, 241
351, 271
97, 82
211, 221
274, 189
99, 55
236, 114
22, 251
308, 262
160, 94
124, 240
76, 305
152, 252
343, 62
281, 269
115, 95
96, 304
102, 29
44, 165
118, 30
212, 238
78, 240
67, 97
329, 227
191, 36
104, 311
26, 309
133, 234
4, 211
307, 106
224, 87
120, 234
55, 269
334, 61
337, 334
303, 102
168, 205
64, 40
60, 329
326, 131
28, 66
226, 75
238, 96
276, 102
38, 37
312, 281
184, 168
273, 173
204, 310
103, 14
280, 287
232, 162
155, 38
238, 300
348, 125
33, 219
85, 228
240, 32
168, 155
204, 224
23, 238
1, 160
6, 327
339, 295
216, 128
331, 309
267, 238
125, 140
355, 56
188, 207
62, 329
74, 175
324, 15
213, 99
128, 265
101, 239
246, 29
336, 85
116, 268
256, 118
90, 165
273, 63
205, 5
357, 163
293, 201
308, 41
176, 243
309, 349
76, 238
266, 206
33, 279
34, 266
167, 150
83, 331
86, 72
47, 193
221, 160
243, 90
114, 352
289, 45
90, 120
144, 92
115, 6
160, 307
121, 61
7, 174
323, 3
268, 181
300, 131
111, 107
273, 358
95, 115
178, 94
215, 143
150, 151
76, 300
73, 312
280, 339
130, 228
201, 203
124, 230
96, 52
198, 105
322, 14
88, 127
155, 131
137, 337
168, 280
183, 319
281, 31
249, 319
237, 343
99, 31
184, 9
168, 330
317, 232
142, 145
274, 265
281, 291
41, 225
321, 45
277, 86
92, 314
53, 9
212, 178
336, 189
159, 221
95, 223
12, 238
91, 94
269, 180
181, 187
193, 172
227, 90
23, 183
92, 65
69, 60
205, 331
226, 303
359, 8
205, 26
177, 173
117, 335
356, 338
185, 85
170, 119
25, 3
215, 324
259, 198
226, 162
270, 184
156, 253
243, 135
56, 274
67, 348
214, 99
267, 240
138, 96
82, 235
331, 291
105, 312
281, 213
312, 166
1, 312
108, 106
302, 80
149, 174
154, 279
78, 147
74, 6
175, 212
80, 356
6, 355
196, 289
286, 142
130, 175
26, 164
110, 141
235, 178
143, 240
173, 340
135, 309
357, 237
174, 48
155, 300
289, 350
278, 335
342, 275
211, 68
129, 99
7, 172
71, 271
87, 125
145, 17
353, 276
6, 201
334, 82
320, 104
162, 81
290, 308
44, 16
340, 336
279, 35
341, 79
342, 77
66, 269
64, 267
93, 172
132, 282
276, 159
80, 109
84, 100
231, 227
84, 317
144, 124
76, 93
287, 192
30, 204
357, 104
347, 249
208, 164
59, 88
287, 10
181, 146
316, 67
188, 76
250, 120
156, 31
205, 14
8, 27
245, 24
243, 151
333, 17
91, 313
265, 55
190, 221
206, 327
2, 287
121, 60
115, 158
211, 97
276, 142
357, 84
219, 236
68, 157
316, 151
167, 20
357, 1
319, 1
105, 38
162, 279
243, 285
237, 284
325, 30
152, 243
321, 238
178, 228
114, 165
184, 115
182, 2
321, 161
269, 201
187, 275
297, 110
73, 124
106, 154
23, 144
210, 135
146, 256
147, 53
149, 245
346, 284
24, 254
162, 134
231, 317
283, 264
191, 43
138, 335
62, 144
285, 168
92, 187
247, 311
234, 230
219, 4
59, 314
263, 337
30, 109
135, 351
64, 134
179, 245
244, 81
112, 202
357, 119
239, 166
19, 249
71, 89
88, 146
310, 63
98, 141
50, 328
235, 330
172, 254
318, 265
111, 309
258, 339
309, 250
250, 335
3, 181
105, 223
80, 134
170, 252
115, 222
139, 42
302, 153
9, 179
179, 294
251, 196
6, 271
334, 29
318, 49
34, 218
254, 22
200, 207
133, 211
20, 181
280, 149
150, 265
93, 83
0, 359
319, 91
123, 134
48, 74
77, 56
31, 281
137, 270
259, 339
298, 202
179, 116
172, 16
91, 247
177, 266
57, 165
215, 212
354, 244
244, 115
350, 159
267, 23
134, 326
174, 69
218, 208
74, 315
223, 23
353, 359
181, 201
115, 334
12, 59
37, 191
178, 146
333, 78
206, 278
142, 20
171, 1
90, 326
351, 299
2, 334
180, 30
254, 118
185, 59
7, 38
356, 278
241, 49
81, 179
152, 175
126, 299
220, 55
11, 175
174, 270
113, 297
11, 307
198, 135
273, 77
96, 212
162, 3
234, 196
330, 67
131, 297
12, 177
331, 84
87, 267
222, 56
332, 273
339, 171
215, 263
37, 195
1, 153
105, 137
267, 9
161, 181
251, 338
134, 167
187, 195
274, 213
197, 229
292, 325
337, 190
312, 68
23, 27
339, 125
70, 28
213, 236
291, 233
183, 186
144, 170
46, 293
237, 75
302, 267
233, 88
322, 57
276, 36
285, 284
61, 337
50, 92
208, 252
23, 273
106, 29
265, 222
247, 261
33, 11
216, 185
323, 94
293, 8
122, 348
98, 303
242, 248
73, 275
136, 121
89, 88
87, 201
5, 25
318, 346
322, 162
242, 42
61, 346
175, 26
100, 146
327, 30
157, 211
182, 67
94, 278
57, 165
173, 182
27, 195
294, 203
130, 1
277, 71
94, 319
117, 351
264, 183
325, 237
324, 202
39, 82
7, 195
250, 219
155, 336
266, 260
336, 73
15, 245
261, 144
124, 127
302, 255
184, 59
13, 281
344, 344
322, 99
290, 104
133, 240
216, 185
143, 353
15, 192
4, 254
173, 215
207, 105
307, 40
0, 143
119, 9
24, 300
176, 265
32, 51
82, 222
82, 202
99, 152
335, 92
98, 264
269, 209
53, 274
139, 276
36, 329
242, 291
23, 166
337, 293
24, 293
235, 304
185, 29
203, 234
352, 33
236, 181
42, 173
210, 120
12, 351
148, 85
48, 210
286, 206
193, 200
153, 45
305, 97
233, 293
334, 53
170, 346
35, 275
15, 45
82, 248
256, 26
185, 355
81, 5
209, 359
77, 358
90, 118
310, 167
283, 240
241, 320
10, 352
